(-41.0, -92.0, -27.0)
(-85.0, -91.0, -48.0)
(47.0, -83.0, -69.0)
(53.0, -16.0, -20.0)
(30.0, -85.0, -12.0)
(-82.0, -67.0, -63.0)
(69.0, -5.0, 5.0)
(24.0, -62.0, -48.0)
(-89.0, -64.0, 46.0)
(97.0, -86.0, -8.0)
(-7.0, -87.0, 35.0)
(7.0, -79.0, -13.0)
(82.0, -71.0, -91.0)
(78.0, -47.0, -73.0)
(37.0, -22.0, -70.0)
(8.0, -94.0, 13.0)
(58.0, -89.0, 76.0)
(48.0, -49.0, 25.0)
(-32.0, -73.0, -7.0)
(-8.0, -67.0, -38.0)
(-74.0, -70.0, -68.0)
(62.0, -48.0, 12.0)
(-7.0, -78.0, 3.0)
(-20.0, -99.0, -62.0)
(-9.0, -59.0, -80.0)
(30.0, -49.0, 22.0)
(-40.0, -44.0, -11.0)
(-44.0, -67.0, -94.0)
(15.0, -57.0, -93.0)
(82.0, 7.0, -72.0)
(-15.0, -76.0, -79.0)
(-12.0, -40.0, -1.0)
(33.0, -55.0, 15.0)
(52.0, -64.0, -52.0)
(-44.0, -98.0, 18.0)
(21.0, -61.0, 32.0)
(11.0, -21.0, 3.0)
(82.0, -11.0, -17.0)
(-21.0, -87.0, -11.0)
(-56.0, -61.0, 33.0)
(-24.0, -30.0, -59.0)
(18.0, -43.0, -36.0)
(-51.0, -90.0, -64.0)
(-2.0, -100.0, 20.0)
(13.0, 7.0, -18.0)
(-6.0, -76.0, 72.0)
(89.0, -41.0, -72.0)
(-56.0, -61.0, 7.0)
(-26.0, -83.0, 1.0)
(90.0, -54.0, -19.0)
(-89.0, -45.0, 56.0)
(2.0, -64.0, -23.0)
(-52.0, -94.0, 29.0)
(-17.0, -66.0, -43.0)
(14.0, -4.0, -46.0)
(35.0, -77.0, -35.0)
(60.0, -30.0, -69.0)
(13.0, -75.0, -18.0)
(71.0, -39.0, -52.0)
(37.0, -44.0, -98.0)
(23.0, -64.0, -41.0)
(-2.0, -25.0, 23.0)
(-36.0, -37.0, -10.0)
(77.0, -51.0, 15.0)
(-19.0, -68.0, 72.0)
(-2.0, -89.0, -26.0)
(-3.0, -49.0, 2.0)
(-14.0, -19.0, 31.0)
(-27.0, -9.0, 19.0)
(-66.0, -33.0, 45.0)
(49.0, -88.0, -22.0)
(89.0, -30.0, -78.0)
(69.0, 5.0, -71.0)
(49.0, -74.0, 33.0)
(13.0, -55.0, 57.0)
(-10.0, -64.0, -61.0)
(-27.0, -81.0, -93.0)
(70.0, -43.0, -75.0)
(87.0, -79.0, 34.0)
(90.0, -58.0, 60.0)
(68.0, 0.0, -75.0)
(53.0, -49.0, -87.0)
(-66.0, -97.0, 32.0)
(-27.0, -56.0, 15.0)
(13.0, 5.0, -14.0)
(87.0, -40.0, 14.0)
(-73.0, -75.0, 28.0)
(13.0, -7.0, 9.0)
(57.0, 2.0, -62.0)
(-96.0, -94.0, -52.0)
(-89.0, -98.0, 17.0)
(-51.0, -60.0, -34.0)
(91.0, -19.0, -77.0)
(22.0, -54.0, 56.0)
(50.0, -75.0, -98.0)
(-1.0, -40.0, -77.0)
(27.0, -40.0, -82.0)
(5.0, -68.0, 58.0)
(58.0, -76.0, -33.0)
(71.0, -29.0, 31.0)
(44.0, -51.0, 23.0)
(-28.0, -38.0, -64.0)
(-34.0, -48.0, 24.0)
(48.0, -79.0, -56.0)
(-20.0, -29.0, 11.0)
(43.0, -18.0, -18.0)
(46.0, -18.0, -1.0)
(8.0, -51.0, -48.0)
(-8.0, -89.0, 81.0)
(92.0, -76.0, -54.0)
(-4.0, -46.0, -54.0)
(73.0, -60.0, -42.0)
(-18.0, -72.0, 58.0)
(97.0, -68.0, 47.0)
(35.0, -47.0, 5.0)
(100.0, 15.0, -39.0)
(78.0, -47.0, -51.0)
(82.0, -100.0, 47.0)
(74.0, 1.0, -70.0)
(54.0, 1.0, -19.0)
(-31.0, -72.0, -70.0)
(50.0, -99.0, 64.0)
(-69.0, -90.0, 55.0)
(-44.0, -38.0, -32.0)
(49.0, -81.0, -67.0)
(22.0, -5.0, -10.0)
(-84.0, -39.0, 36.0)
(-69.0, -66.0, 92.0)
(68.0, -59.0, 64.0)
(10.0, -42.0, -1.0)
(-79.0, -62.0, -61.0)
(-53.0, -75.0, 81.0)
(53.0, -49.0, 37.0)
(63.0, -53.0, 19.0)
(69.0, -47.0, 12.0)
(86.0, -74.0, 10.0)
(72.0, -47.0, -40.0)
(-56.0, -61.0, -32.0)
(-32.0, -63.0, -49.0)
(76.0, -33.0, -27.0)
(-67.0, -72.0, 91.0)
(85.0, 11.0, -65.0)
(68.0, -43.0, 9.0)
(-68.0, -82.0, -48.0)
(-29.0, -74.0, -18.0)
(73.0, -45.0, 15.0)
(78.0, -65.0, -86.0)
(13.0, -45.0, -98.0)
(-29.0, -60.0, 51.0)
(-9.0, -18.0, -11.0)
(59.0, -97.0, 12.0)
(-6.0, -3.0, -10.0)
(-83.0, -77.0, 56.0)
(26.0, -81.0, 83.0)
(-40.0, -46.0, 11.0)
(43.0, -47.0, -55.0)
(15.0, -40.0, 1.0)
(-74.0, -83.0, 86.0)
(89.0, -43.0, 43.0)

Cluster 3 (133 points):
(-82.0, 15.0, 41.0)
(-66.0, -23.0, -92.0)
(-53.0, -25.0, -21.0)
(-49.0, 14.0, -68.0)
(-75.0, 22.0, 28.0)
(14.0, 24.0, -35.0)
(-88.0, 25.0, -86.0)
(41.0, 83.0, -29.0)
(-48.0, 69.0, -48.0)
(-45.0, 94.0, -94.0)
(-48.0, -4.0, -68.0)
(-58.0, 63.0, -4.0)
(43.0, 18.0, -85.0)
(-2.0, 40.0, -88.0)
(-59.0, -26.0, -71.0)
(-22.0, 42.0, -33.0)
(-15.0, 33.0, -58.0)
(20.0, 37.0, -62.0)
(-53.0, 53.0, -63.0)
(-83.0, 70.0, -63.0)
(-29.0, 72.0, -98.0)
(31.0, 93.0, -74.0)
(-57.0, 62.0, -25.0)
(-5.0, 16.0, -42.0)
(-77.0, 20.0, -32.0)
(-95.0, 93.0, 42.0)
(-53.0, -6.0, -72.0)
(-91.0, 30.0, -58.0)
(-29.0, -8.0, -7.0)
(-11.0, 58.0, 1.0)
(-85.0, 14.0, -42.0)
(-85.0, -12.0, -70.0)
(-49.0, 79.0, -92.0)
(-2.0, 96.0, -96.0)
(-80.0, 41.0, -13.0)
(-93.0, -7.0, -84.0)
(-51.0, -23.0, -88.0)
(-87.0, 84.0, -78.0)
(-43.0, -9.0, 11.0)
(6.0, 19.0, -24.0)
(-68.0, 15.0, 25.0)
(-56.0, 85.0, 18.0)
(-25.0, 83.0, -52.0)
(-64.0, 93.0, -49.0)
(-33.0, 89.0, -61.0)
(-50.0, 12.0, -35.0)
(-68.0, 33.0, -63.0)
(-70.0, 6.0, -56.0)
(8.0, 59.0, -98.0)
(-35.0, 58.0, -92.0)
(2.0, 11.0, -10.0)
(-86.0, -51.0, -36.0)
(-21.0, 86.0, -100.0)
(2.0, 53.0, -21.0)
(-21.0, 25.0, -35.0)
(97.0, 44.0, -91.0)
(-88.0, -24.0, -86.0)
(-47.0, 15.0, -18.0)
(-85.0, 21.0, -4.0)
(-43.0, 53.0, -82.0)
(-81.0, -13.0, 1.0)
(-75.0, 65.0, 3.0)
(31.0, 6.0, -69.0)
(-27.0, -23.0, -79.0)
(-37.0, 53.0, 8.0)
(-43.0, -32.0, -51.0)
(24.0, 35.0, -48.0)
(-49.0, -2.0, -16.0)
(-100.0, 73.0, -73.0)
(-49.0, 71.0, -20.0)
(74.0, 74.0, -64.0)
(-24.0, 9.0, -17.0)
(-86.0, 84.0, -18.0)
(1.0, 39.0, -65.0)
(35.0, 8.0, -58.0)
(-94.0, -33.0, -83.0)
(-99.0, 94.0, -36.0)
(-67.0, -1.0, -58.0)
(-88.0, 0.0, -94.0)
(39.0, 16.0, -49.0)
(-72.0, 60.0, 9.0)
(-46.0, 9.0, -2.0)
(-79.0, 16.0, -53.0)
(-76.0, -31.0, -95.0)
(38.0, 6.0, -98.0)
(31.0, 88.0, -40.0)
(45.0, 33.0, -60.0)
(-84.0, 35.0, -57.0)
(-54.0, 49.0, -7.0)
(42.0, 20.0, -36.0)
(-83.0, -4.0, -75.0)
(-41.0, 55.0, -78.0)
(-29.0, 99.0, -44.0)
(-51.0, 5.0, -65.0)
(-46.0, 66.0, -58.0)
(-14.0, 47.0, -61.0)
(-91.0, 24.0, 24.0)
(-37.0, 55.0, -43.0)
(70.0, 30.0, -62.0)
(-26.0, 64.0, -100.0)
(-40.0, 31.0, -24.0)
(-28.0, 17.0, -74.0)
(-40.0, -5.0, 17.0)
(5.0, 28.0, -91.0)
(-58.0, 96.0, -91.0)
(-42.0, -37.0, -85.0)
(-46.0, -7.0, -29.0)
(-61.0, 73.0, 8.0)
(-95.0, 38.0, -6.0)
(-35.0, -2.0, -64.0)
(-58.0, 88.0, -33.0)
(15.0, 96.0, -98.0)
(-12.0, 82.0, -51.0)
(-66.0, 59.0, -42.0)
(-9.0, -13.0, -56.0)
(1.0, 55.0, -67.0)
(1.0, 90.0, -47.0)
(-46.0, -43.0, -74.0)
(-84.0, -23.0, 13.0)
(-83.0, 1.0, -18.0)
(-96.0, -51.0, -39.0)
(-88.0, 18.0, -66.0)
(-25.0, 1.0, -45.0)
(55.0, 86.0, -85.0)
(-93.0, 84.0, -72.0)
(57.0, 9.0, -84.0)
(-97.0, -6.0, 18.0)
(-39.0, 5.0, -28.0)
(-56.0, 25.0, 24.0)
(-39.0, -22.0, -37.0)
(16.0, 40.0, -50.0)
(-38.0, 68.0, -83.0)
(80.0, 41.0, -74.0)

Final Silhouette Coefficient: 0.6200
Best performing function: c(i) - max separation
Iterations: 11
